x Xe ne tau dtaudx ddtauddx g dgdx ddgddx 
-3.75248 0.000178715 3.48701 0.000131457 -0.000203128 0.000310386 0.000203102 -0.000314897 0.00120641 
-3.75138 0.000178703 3.47528 0.000131234 -0.000202782 0.000319932 0.000202755 -0.000316098 -0.00338979 
-3.75028 0.00017869 3.46359 0.000131011 -0.000202434 0.00031268 0.000202407 -0.00031461 0.00609569 
-3.74917 0.000178678 3.45194 0.000130789 -0.000202089 0.000314104 0.000202062 -0.000314064 -0.00510424 
-3.74807 0.000178666 3.44033 0.000130567 -0.000201742 0.000315661 0.000201716 -0.000313465 0.00619408 
-3.74697 0.000178653 3.42875 0.000130345 -0.000201399 0.000308011 0.000201373 -0.00031174 -0.00305892 
-3.74587 0.000178641 3.41722 0.000130123 -0.000201054 0.000319018 0.000201028 -0.000315135 -0.00311298 
-3.74477 0.000178629 3.40573 0.000129902 -0.000200709 0.000309694 0.000200683 -0.000310841 0.0109205 
-3.74367 0.000178616 3.39427 0.000129682 -0.000200368 0.000308928 0.000200342 -0.000312017 -0.0130594 
-3.74257 0.000178604 3.38285 0.000129462 -0.000200022 0.000321315 0.000199996 -0.000313904 0.0096297 
-3.74147 0.000178592 3.37148 0.000129242 -0.00019968 0.000299588 0.000199654 -0.000308603 7.99834e-06 
-3.74037 0.00017858 3.36014 0.000129022 -0.000199339 0.000320002 0.000199314 -0.000311945 -0.00608385 
-3.73927 0.000178567 3.34884 0.000128803 -0.000198995 0.000305161 0.00019897 -0.000310269 0.00913083 
-3.73817 0.000178555 3.33757 0.000128584 -0.000198658 0.000308041 0.000198633 -0.000304051 0.00217344 
-3.73707 0.000178543 3.32635 0.000128366 -0.000198322 0.000302343 0.000198297 -0.000308434 -0.0101419 
-3.73597 0.000178531 3.31516 0.000128148 -0.000197979 0.000322256 0.000197953 -0.000314214 -0.000366878 
-3.73487 0.000178519 3.30401 0.00012793 -0.000197635 0.000302407 0.00019761 -0.000308128 0.0114317 
-3.73377 0.000178506 3.2929 0.000127713 -0.0001973 0.000307782 0.000197274 -0.000305082 -0.00589464 
-3.73267 0.000178494 3.28183 0.000127496 -0.000196962 0.000306132 0.000196937 -0.00030723 0.00198959 
-3.73157 0.000178482 3.27079 0.00012728 -0.000196624 0.000307357 0.000196599 -0.000306635 -0.000906751 
-3.73047 0.00017847 3.25979 0.000127064 -0.000196288 0.000304106 0.000196263 -0.000303195 0.00716022 
-3.72937 0.000178458 3.24883 0.000126848 -0.000195957 0.00029785 0.000195932 -0.000300253 -0.00181102 
-3.72827 0.000178446 3.23791 0.000126633 -0.000195624 0.000308091 0.000195599 -0.000307179 -0.0107822 
-3.72717 0.000178434 3.22702 0.000126418 -0.000195284 0.000309454 0.000195259 -0.000305796 0.0132967 
-3.72607 0.000178421 3.21617 0.000126203 -0.000194952 0.000293759 0.000194928 -0.000300313 -0.00332835 
-3.72497 0.000178409 3.20536 0.000125989 -0.00019462 0.000310086 0.000194596 -0.000303083 -0.00170771 
-3.72387 0.000178397 3.19458 0.000125775 -0.000194286 0.000296545 0.000194262 -0.000302613 0.00256281 
-3.72277 0.000178385 3.18384 0.000125561 -0.000193954 0.00030733 0.00019393 -0.000301769 -0.00102895 
-3.72167 0.000178373 3.17313 0.000125348 -0.000193623 0.000295767 0.000193598 -0.000300314 0.00367365 
-3.72057 0.000178361 3.16246 0.000125135 -0.000193293 0.000304181 0.000193268 -0.000301088 -0.00508022 
-3.71947 0.000178349 3.15183 0.000124923 -0.00019296 0.000300123 0.000192936 -0.00030126 0.00476751 
-3.71837 0.000178337 3.14124 0.000124711 -0.000192631 0.000298922 0.000192607 -0.000298446 0.000348415 
-3.71727 0.000178325 3.13068 0.000124499 -0.000192302 0.000298766 0.000192278 -0.000299609 -0.00246273 
-3.71617 0.000178313 3.12015 0.000124288 -0.000191972 0.00030059 0.000191948 -0.000298239 0.00495324 
-3.71507 0.000178301 3.10966 0.000124077 -0.000191645 0.000293451 0.000191622 -0.000297087 -0.00285781 
-3.71397 0.000178289 3.09921 0.000123866 -0.000191318 0.000302148 0.000191294 -0.000297432 0.00222935 
-3.71287 0.000178277 3.08879 0.000123656 -0.000190991 0.000292535 0.000190967 -0.000298166 -0.00356354 
-3.71177 0.000178265 3.07841 0.000123446 -0.000190662 0.000304253 0.000190639 -0.00029667 0.00628306 
-3.71067 0.000178254 3.06806 0.000123236 -0.000190338 0.000285029 0.000190315 -0.000293821 -0.00110389 
-3.70957 0.000178242 3.05775 0.000123027 -0.000190014 0.000305117 0.00018999 -0.000296752 -0.00422405 
-3.70847 0.00017823 3.04747 0.000122818 -0.000189687 0.00028908 0.000189664 -0.00029525 0.00695551 
-3.70737 0.000178218 3.03722 0.000122609 -0.000189364 0.00029707 0.000189341 -0.000292336 -0.00165814 
-3.70627 0.000178206 3.02702 0.000122401 -0.000189041 0.000290162 0.000189018 -0.00029505 -0.0032768 
-3.70517 0.000178194 3.01684 0.000122194 -0.000188716 0.000300785 0.000188693 -0.000294303 0.00463481 
-3.70407 0.000178182 3.0067 0.000121986 -0.000188395 0.000283238 0.000188372 -0.000289764 0.00361847 
-3.70297 0.000178171 2.9966 0.000121779 -0.000188076 0.000297716 0.000188053 -0.000293681 -0.0107408 
-3.70187 0.000178159 2.98652 0.000121572 -0.00018775 0.000293422 0.000187728 -0.000293222 0.0115752 
-3.70077 0.000178147 2.97649 0.000121366 -0.000187431 0.000287103 0.000187408 -0.000290498 -0.00662317 
-3.69967 0.000178135 2.96648 0.00012116 -0.000187109 0.000298635 0.000187086 -0.000293756 0.000700588 
-3.69857 0.000178123 2.95651 0.000120954 -0.000186787 0.00028588 0.000186765 -0.000289434 0.00715656 
-3.69747 0.000178112 2.94658 0.000120749 -0.000186471 0.000289299 0.000186448 -0.000287626 -0.00386977 
-3.69637 0.0001781 2.93668 0.000120544 -0.000186153 0.000288378 0.000186131 -0.000288925 0.00150882 
-3.69527 0.000178088 2.92681 0.000120339 -0.000185836 0.000288641 0.000185813 -0.000288301 -0.000373671 
-3.69417 0.000178076 2.91697 0.000120135 -0.000185518 0.00028851 0.000185496 -0.000288712 -0.000373671 
-3.69307 0.000178065 2.90717 0.000119931 -0.000185201 0.000288773 0.000185179 -0.000288087 0.00150883 
-3.69197 0.000178053 2.8974 0.000119728 -0.000184884 0.000287852 0.000184862 -0.000289386 -0.00386977 
-3.69087 0.000178041 2.88766 0.000119524 -0.000184565 0.000291271 0.000184543 -0.000287578 0.00715658 
-3.68977 0.00017803 2.87796 0.000119322 -0.000184252 0.000278515 0.00018423 -0.000283256 0.000700593 
-3.68867 0.000178018 2.86829 0.000119119 -0.000183939 0.000290047 0.000183917 -0.000286514 -0.00662316 
-3.68757 0.000178006 2.85865 0.000118917 -0.000183623 0.000283729 0.000183602 -0.00028379 0.0115751 
-3.68647 0.000177995 2.84905 0.000118715 -0.000183314 0.000279434 0.000183292 -0.000283331 -0.0107405 
-3.68537 0.000177983 2.83948 0.000118514 -0.000182998 0.000293913 0.000182977 -0.000287249 0.00361733 
-3.68427 0.000177972 2.82994 0.000118312 -0.000182685 0.000276365 0.000182663 -0.000282708 0.00463867 
-3.68317 0.00017796 2.82043 0.000118112 -0.000182375 0.000286987 0.000182353 -0.000281966 -0.00328931 
-3.68207 0.000177948 2.81095 0.000117911 -0.000182063 0.000280083 0.000182041 -0.000284665 -0.001618 
-3.68097 0.000177937 2.80151 0.000117711 -0.00018175 0.000288062 0.000181729 -0.000281798 0.00683015 
-3.67987 0.000177925 2.7921 0.000117511 -0.000181442 0.000272067 0.000181421 -0.000280157 -0.00384694 
-3.67877 0.000177914 2.78272 0.000117312 -0.000181132 0.000291997 0.000181111 -0.000283468 -0.002172 
-3.67767 0.000177902 2.77337 0.000117113 -0.000180821 0.000273362 0.0001808 -0.00027971 0.0090031 
-3.67657 0.000177891 2.76405 0.000116914 -0.000180515 0.000282882 0.000180494 -0.000279702 -0.00898888 
-3.67547 0.000177879 2.75476 0.000116716 -0.000180204 0.000281471 0.000180183 -0.000281984 0.00484013 
-3.67437 0.000177868 2.74551 0.000116517 -0.000179897 0.000277596 0.000179876 -0.000277099 0.00404218 
-3.67327 0.000177856 2.73629 0.00011632 -0.000179592 0.000276472 0.000179571 -0.000278934 -0.00737894 
-3.67217 0.000177845 2.7271 0.000116122 -0.000179283 0.000284843 0.000179263 -0.00027985 0.00571309 
-3.67107 0.000177833 2.71794 0.000115925 -0.000178978 0.00027052 0.000178957 -0.000276293 0.000754876 
-3.66997 0.000177822 2.70881 0.000115729 -0.000178673 0.000283368 0.000178653 -0.000278469 -0.00471237 
-3.66887 0.00017781 2.69971 0.000115532 -0.000178367 0.000273353 0.000178346 -0.000275358 0.0103692 
-3.66777 0.000177799 2.69064 0.000115336 -0.000178066 0.000273511 0.000178046 -0.000275094 -0.00988867 
-3.66667 0.000177788 2.6816 0.00011514 -0.00017776 0.000282894 0.00017774 -0.00027879 0.00316935 
-3.66557 0.000177776 2.67259 0.000114945 -0.000177455 0.000272258 0.000177434 -0.000276701 0.000626764 
-3.66447 0.000177765 2.66362 0.00011475 -0.000177152 0.000278365 0.000177132 -0.000272687 0.00667234 
-3.66337 0.000177753 2.65467 0.000114555 -0.000176853 0.000264574 0.000176833 -0.000272517 -0.0063643 
-3.66227 0.000177742 2.64576 0.000114361 -0.00017655 0.000286577 0.00017653 -0.000278003 -0.00360878 
-3.66117 0.000177731 2.63687 0.000114167 -0.000176246 0.000266462 0.000176226 -0.00027138 0.0156494 
-3.66007 0.000177719 2.62801 0.000113973 -0.00017595 0.000270811 0.00017593 -0.000271573 -0.0160001 
-3.65897 0.000177708 2.61919 0.00011378 -0.000175646 0.000282548 0.000175626 -0.000277905 0.00448733 
-3.65787 0.000177697 2.61039 0.000113587 -0.000175344 0.000267321 0.000175324 -0.000271276 0.00756513 
-3.65677 0.000177685 2.60163 0.000113394 -0.000175047 0.000271403 0.000175027 -0.000269512 -0.00435778 
-3.65567 0.000177674 2.59289 0.000113201 -0.000174749 0.000270304 0.00017473 -0.000270956 0.00173234 
-3.65457 0.000177663 2.58418 0.000113009 -0.000174452 0.000270618 0.000174432 -0.000270241 -0.000432247 
-3.65347 0.000177652 2.5755 0.000112818 -0.000174154 0.000270461 0.000174134 -0.000270716 -0.000432247 
-3.65237 0.00017764 2.56686 0.000112626 -0.000173856 0.000270775 0.000173837 -0.000270001 0.00173235 
-3.65127 0.000177629 2.55824 0.000112435 -0.000173559 0.000269676 0.00017354 -0.000271445 -0.00435778 
-3.65017 0.000177618 2.54965 0.000112244 -0.00017326 0.000273757 0.000173241 -0.000269681 0.00756513 
-3.64906 0.000177607 2.54108 0.000112054 -0.000172967 0.00025853 0.000172948 -0.000263051 0.00448739 
-3.64796 0.000177595 2.53255 0.000111864 -0.000172677 0.000270268 0.000172657 -0.000269384 -0.0160002 
-3.64686 0.000177584 2.52405 0.000111674 -0.000172377 0.000274617 0.000172358 -0.000269577 0.0156498 
-3.64576 0.000177573 2.51557 0.000111484 -0.000172086 0.000254502 0.000172067 -0.000262954 -0.00360996 
-3.64466 0.000177562 2.50713 0.000111295 -0.000171794 0.000276505 0.000171775 -0.000268439 -0.00636036 
-3.64356 0.000177551 2.49871 0.000111106 -0.000171497 0.000262713 0.000171478 -0.000268274 0.00665939 
-3.64246 0.00017754 2.49032 0.000110918 -0.000171205 0.000268823 0.000171186 -0.000264243 0.000668541 
-3.64136 0.000177529 2.48196 0.00011073 -0.000170915 0.000258176 0.000170896 -0.000262204 0.00303852 
-3.64026 0.000177517 2.47363 0.000110542 -0.000170626 0.000267602 0.000170607 -0.000265755 -0.00949362 
-3.63916 0.000177506 2.46532 0.000110354 -0.000170331 0.000267598 0.000170312 -0.000265893 0.00924305 
-3.63806 0.000177495 2.45705 0.000110167 -0.000170042 0.000258188 0.000170023 -0.000261803 -0.00180872 
-3.63696 0.000177484 2.4488 0.00010998 -0.000169752 0.00026878 0.000169734 -0.000265676 -0.00523152 
-3.63586 0.000177473 2.44058 0.000109794 -0.00016946 0.000262875 0.000169441 -0.000263079 0.00995364 
-3.63476 0.000177462 2.43238 0.000109607 -0.000169173 0.000257868 0.000169155 -0.00026026 -0.0048291 
-3.63366 0.000177451 2.42422 0.000109421 -0.000168885 0.000265765 0.000168867 -0.000262102 0.00148071 
-3.63256 0.00017744 2.41608 0.000109236 -0.000168598 0.000257218 0.000168579 -0.000260915 0.000675733 
-3.63146 0.000177429 2.40797 0.00010905 -0.00016831 0.000265472 0.000168292 -0.000262405 -0.00338428 
-3.63036 0.000177418 2.39989 0.000108865 -0.000168022 0.000259041 0.000168003 -0.000259927 0.00788972 
-3.62926 0.000177407 2.39183 0.000108681 -0.000167737 0.000258473 0.000167719 -0.000260588 -0.00909196 
-3.62816 0.000177396 2.3838 0.000108496 -0.000167448 0.000267177 0.00016743 -0.000262128 0.00629326 
-3.62706 0.000177385 2.3758 0.000108312 -0.000167163 0.000250964 0.000167145 -0.00025625 0.00439227 
-3.62596 0.000177374 2.36783 0.000108129 -0.000166881 0.000262022 0.000166863 -0.000259229 -0.0098075 
-3.62486 0.000177363 2.35988 0.000107945 -0.000166593 0.000261056 0.000166575 -0.000260598 0.00731906 
-3.62376 0.000177352 2.35196 0.000107762 -0.00016631 0.000253863 0.000166292 -0.000255043 0.00277835 
-3.62266 0.000177341 2.34406 0.000107579 -0.000166029 0.000256547 0.000166011 -0.000256892 -0.00613868 
-3.62156 0.00017733 2.3362 0.000107397 -0.000165744 0.000262022 0.000165726 -0.000260528 -0.00047168 
-3.62046 0.000177319 2.32836 0.000107215 -0.000165459 0.000255474 0.000165441 -0.000254764 0.0109511 
-3.61936 0.000177308 2.32054 0.000107033 -0.000165181 0.000249138 0.000165164 -0.000253252 -0.00820245 
-3.61826 0.000177297 2.31275 0.000106851 -0.0001649 0.000262993 0.000164882 -0.000257018 0.00135481 
-3.61716 0.000177287 2.30499 0.00010667 -0.000164618 0.000249981 0.0001646 -0.000256006 0.000485315 
-3.61606 0.000177276 2.29726 0.000106489 -0.000164336 0.000261122 0.000164319 -0.000254746 0.00180542 
-3.61496 0.000177265 2.28955 0.000106308 -0.000164057 0.000247605 0.000164039 -0.00025443 -0.00123018 
-3.61386 0.000177254 2.28186 0.000106128 -0.000163776 0.000263478 0.000163758 -0.000256926 -0.00330847 
-3.61276 0.000177243 2.27421 0.000105948 -0.000163493 0.000249576 0.000163476 -0.000253747 0.00908853 
-3.61166 0.000177232 2.26658 0.000105768 -0.000163217 0.000253237 0.000163199 -0.000251566 -0.00512413 
-3.61056 0.000177222 2.25897 0.000105589 -0.000162939 0.000252494 0.000162921 -0.000252487 0.00345073 
-3.60946 0.000177211 2.25139 0.00010541 -0.000162661 0.000251806 0.000162644 -0.000253216 -0.00477579 
-3.60836 0.0001772 2.24384 0.000105231 -0.000162382 0.000255303 0.000162365 -0.000251446 0.00799313 
-3.60726 0.000177189 2.23631 0.000105052 -0.000162109 0.000242003 0.000162092 -0.000247306 -0.000466994 
-3.60616 0.000177179 2.2288 0.000104874 -0.000161835 0.000255635 0.000161818 -0.000251431 -0.00703141 
-3.60506 0.000177168 2.22132 0.000104696 -0.000161557 0.000250477 0.00016154 -0.000252282 0.00548354 
-3.60396 0.000177157 2.21387 0.000104519 -0.000161282 0.000248458 0.000161265 -0.000246699 0.00466706 
-3.60286 0.000177146 2.20644 0.000104342 -0.000161011 0.000243658 0.000160995 -0.000247189 -0.00555803 
-3.60176 0.000177136 2.19904 0.000104165 -0.000160737 0.000255859 0.00016072 -0.000251685 -0.00261576 
-3.60066 0.000177125 2.19166 0.000103988 -0.00016046 0.000247928 0.000160443 -0.000250715 0.00437789 
-3.59956 0.000177114 2.18431 0.000103812 -0.000160186 0.000249415 0.000160169 -0.000246836 0.00267444 
-3.59846 0.000177104 2.17698 0.000103635 -0.000159915 0.00024238 0.000159899 -0.000245337 5.06852e-05 
-3.59736 0.000177093 2.16968 0.00010346 -0.000159644 0.000250996 0.000159628 -0.000249264 -0.00718854 
-3.59626 0.000177082 2.1624 0.000103284 -0.000159368 0.000250622 0.000159352 -0.000249791 0.00622885 
-3.59516 0.000177072 2.15514 0.000103109 -0.000159096 0.0002435 0.00015908 -0.000244874 0.00271024 
-3.59406 0.000177061 2.14791 0.000102934 -0.000158828 0.000245308 0.000158811 -0.000244802 -0.00257939 
-3.59296 0.00017705 2.14071 0.00010276 -0.000158558 0.0002452 0.000158541 -0.000244586 0.00297281 
-3.59186 0.00017704 2.13353 0.000102585 -0.000158289 0.000243825 0.000158272 -0.000245849 -0.0052684 
-3.59076 0.000177029 2.12637 0.000102411 -0.000158017 0.000249433 0.000158001 -0.00024514 0.00655728 
-3.58966 0.000177019 2.11924 0.000102238 -0.00015775 0.000237393 0.000157733 -0.000243416 -0.00342385 
-3.58856 0.000177008 2.11213 0.000102064 -0.00015748 0.000252891 0.000157464 -0.00024656 -0.00229102 
-3.58746 0.000176997 2.10504 0.000101891 -0.000157209 0.000239011 0.000157193 -0.000243324 0.00817401 
-3.58636 0.000176987 2.09798 0.000101718 -0.000156944 0.000242959 0.000156928 -0.000240656 -0.00332424 
-3.58526 0.000176976 2.09095 0.000101546 -0.000156678 0.000241048 0.000156662 -0.000242722 -0.000432199 
-3.58416 0.000176966 2.08393 0.000101374 -0.000156411 0.000244742 0.000156395 -0.000242856 0.000188755 
-3.58306 0.000176955 2.07694 0.000101202 -0.000156144 0.000240895 0.000156128 -0.0002427 9.5817e-05 
-3.58196 0.000176945 2.06998 0.00010103 -0.000155877 0.000243574 0.000155861 -0.000241209 0.00261361 
-3.58086 0.000176934 2.06303 0.000100859 -0.000155613 0.000236705 0.000155597 -0.000239291 0.000874003 
-3.57976 0.000176924 2.05611 0.000100688 -0.000155349 0.000243466 0.000155333 -0.00024201 -0.00581734 
-3.57866 0.000176913 2.04922 0.000100517 -0.000155082 0.000241324 0.000155067 -0.000239821 0.00979789 
-3.57756 0.000176903 2.04234 0.000100346 -0.000154821 0.000234113 0.000154805 -0.00023876 -0.00787025 
-3.57646 0.000176892 2.0355 0.000100176 -0.000154556 0.000247065 0.000154541 -0.000239773 0.00602928 
-3.57536 0.000176882 2.02867 0.000100006 -0.000154294 0.000229522 0.000154278 -0.000238508 -0.00372914 
-3.57426 0.000176872 2.02187 9.98368e-05 -0.00015403 0.00025067 0.000154014 -0.000241078 -0.000944235 
-3.57316 0.000176861 2.01508 9.96675e-05 -0.000153766 0.000228709 0.000153751 -0.000236251 0.00972087 
-3.57206 0.000176851 2.00833 9.94985e-05 -0.000153508 0.000241297 0.000153492 -0.000237714 -0.0123813 
-3.57096 0.00017684 2.00159 9.93298e-05 -0.000153243 0.000239961 0.000153228 -0.000239506 0.00912273 
-3.56986 0.00017683 1.99488 9.91613e-05 -0.000152983 0.000232716 0.000152968 -0.000234881 -0.00071328 
-3.56876 0.00017682 1.98819 9.89932e-05 -0.000152725 0.000235978 0.00015271 -0.000232747 0.00459174 
-3.56766 0.000176809 1.98152 9.88253e-05 -0.000152469 0.000230177 0.000152454 -0.000236124 -0.0107305 
-3.56656 0.000176799 1.97488 9.86577e-05 -0.000152204 0.000250118 0.000152189 -0.000242152 -0.00022762 
-3.56546 0.000176788 1.96826 9.84904e-05 -0.00015194 0.000230262 0.000151925 -0.000236002 0.0114081 
-3.56436 0.000176778 1.96166 9.83234e-05 -0.000151684 0.000235637 0.000151669 -0.000232982 -0.00591884 
-3.56326 0.000176768 1.95508 9.81567e-05 -0.000151426 0.000233994 0.000151411 -0.000235088 0.00209098 
-3.56216 0.000176758 1.94852 9.79902e-05 -0.000151168 0.000235191 0.000151153 -0.000234614 -0.00122935 
-3.56106 0.000176747 1.94199 9.78241e-05 -0.000150911 0.000232047 0.000150896 -0.000230815 0.00813597 
-3.55996 0.000176737 1.93548 9.76582e-05 -0.000150659 0.000225391 0.000150644 -0.000228866 -0.00459298 
-3.55886 0.000176727 1.92899 9.74926e-05 -0.000150404 0.000237123 0.00015039 -0.000233376 -0.00360501 
-3.55776 0.000176716 1.92252 9.73273e-05 -0.000150146 0.000232924 0.000150131 -0.000236199 -0.00152771 
-3.55666 0.000176706 1.91608 9.71622e-05 -0.000149887 0.000237987 0.000149872 -0.000232992 0.0073574 
-3.55556 0.000176696 1.90965 9.69975e-05 -0.000149634 0.000221932 0.000149619 -0.000227807 0.00206885 
-3.55446 0.000176686 1.90325 9.6833e-05 -0.000149382 0.000235999 0.000149368 -0.000232287 -0.0102129 
-3.55336 0.000176675 1.89687 9.66688e-05 -0.000149125 0.000231857 0.00014911 -0.000231459 0.011718 
-3.55226 0.000176665 1.89051 9.65049e-05 -0.000148873 0.000225339 0.000148859 -0.00022919 -0.00759319 
-3.55116 0.000176655 1.88417 9.63413e-05 -0.000148619 0.000237517 0.000148604 -0.000231595 0.00322128 
-3.55006 0.000176645 1.87786 9.61779e-05 -0.000148366 0.000222378 0.000148351 -0.000228292 0.00278288 
-3.54895 0.000176635 1.87156 9.60148e-05 -0.000148114 0.000234686 0.0001481 -0.00023041 -0.00663255 
-3.54785 0.000176624 1.86529 9.5852e-05 -0.00014786 0.000227648 0.000147846 -0.0002289 0.00937759 
-3.54675 0.000176614 1.85903 9.56895e-05 -0.000147611 0.000225456 0.000147597 -0.000226884 -0.00571238 
-3.54565 0.000176604 1.8528 9.55272e-05 -0.000147359 0.000232241 0.000147345 -0.000229506 0.000945372 
-3.54455 0.000176594 1.84659 9.53653e-05 -0.000147107 0.000225329 0.000147093 -0.000227733 0.00227842 
-3.54345 0.000176584 1.8404 9.52036e-05 -0.000146858 0.000228158 0.000146844 -0.000225889 0.00107378 
-3.54235 0.000176574 1.83423 9.50421e-05 -0.000146609 0.000223753 0.000146595 -0.00022655 -0.00227659 
-3.54125 0.000176564 1.82808 9.4881e-05 -0.00014636 0.000229528 0.000146346 -0.000225438 0.00429813 
