z dL
0.491347 8.56132e+25 
0.490751 8.54881e+25 
0.490154 8.5363e+25 
0.489558 8.5238e+25 
0.488963 8.51131e+25 
0.488367 8.49883e+25 
0.487772 8.48636e+25 
0.487177 8.4739e+25 
0.486582 8.46145e+25 
0.485987 8.44901e+25 
0.485393 8.43657e+25 
0.484798 8.42415e+25 
0.484205 8.41174e+25 
0.483611 8.39933e+25 
0.483017 8.38693e+25 
0.482424 8.37455e+25 
0.481831 8.36217e+25 
0.481239 8.3498e+25 
0.480646 8.33744e+25 
0.480054 8.32509e+25 
0.479462 8.31275e+25 
0.47887 8.30042e+25 
0.478278 8.2881e+25 
0.477687 8.27578e+25 
0.477096 8.26348e+25 
0.476505 8.25118e+25 
0.475915 8.2389e+25 
0.475324 8.22662e+25 
0.474734 8.21435e+25 
0.474144 8.2021e+25 
0.473555 8.18985e+25 
0.472965 8.17761e+25 
0.472376 8.16538e+25 
0.471787 8.15315e+25 
0.471198 8.14094e+25 
0.47061 8.12874e+25 
0.470022 8.11654e+25 
0.469434 8.10436e+25 
0.468846 8.09218e+25 
0.468258 8.08002e+25 
0.467671 8.06786e+25 
0.467084 8.05571e+25 
0.466497 8.04357e+25 
0.46591 8.03144e+25 
0.465324 8.01932e+25 
0.464738 8.00721e+25 
0.464152 7.99511e+25 
0.463566 7.98301e+25 
0.462981 7.97093e+25 
0.462396 7.95885e+25 
0.461811 7.94678e+25 
0.461226 7.93473e+25 
0.460642 7.92268e+25 
0.460057 7.91064e+25 
0.459473 7.89861e+25 
0.45889 7.88659e+25 
0.458306 7.87458e+25 
0.457723 7.86257e+25 
0.45714 7.85058e+25 
0.456557 7.83859e+25 
0.455974 7.82662e+25 
0.455392 7.81465e+25 
0.45481 7.80269e+25 
0.454228 7.79074e+25 
0.453646 7.7788e+25 
0.453064 7.76687e+25 
0.452483 7.75495e+25 
0.451902 7.74304e+25 
0.451321 7.73113e+25 
0.450741 7.71924e+25 
0.450161 7.70735e+25 
0.449581 7.69548e+25 
0.449001 7.68361e+25 
0.448421 7.67175e+25 
0.447842 7.6599e+25 
0.447263 7.64806e+25 
0.446684 7.63623e+25 
0.446105 7.6244e+25 
0.445527 7.61259e+25 
0.444948 7.60079e+25 
0.44437 7.58899e+25 
0.443793 7.5772e+25 
0.443215 7.56542e+25 
0.442638 7.55365e+25 
0.442061 7.54189e+25 
0.441484 7.53014e+25 
0.440907 7.5184e+25 
0.440331 7.50667e+25 
0.439755 7.49494e+25 
0.439179 7.48323e+25 
0.438603 7.47152e+25 
0.438028 7.45982e+25 
0.437453 7.44813e+25 
0.436878 7.43645e+25 
0.436303 7.42478e+25 
0.435728 7.41312e+25 
0.435154 7.40146e+25 
0.43458 7.38982e+25 
0.434006 7.37818e+25 
0.433433 7.36656e+25 
0.432859 7.35494e+25 
0.432286 7.34333e+25 
0.431713 7.33173e+25 
0.431141 7.32014e+25 
0.430568 7.30856e+25 
0.429996 7.29698e+25 
0.429424 7.28542e+25 
0.428852 7.27386e+25 
0.428281 7.26231e+25 
0.427709 7.25078e+25 
0.427138 7.23925e+25 
0.426567 7.22773e+25 
0.425997 7.21621e+25 
0.425426 7.20471e+25 
0.424856 7.19322e+25 
0.424286 7.18173e+25 
0.423716 7.17025e+25 
0.423147 7.15879e+25 
0.422578 7.14733e+25 
0.422009 7.13588e+25 
0.42144 7.12443e+25 
0.420871 7.113e+25 
0.420303 7.10158e+25 
0.419735 7.09016e+25 
0.419167 7.07876e+25 
0.418599 7.06736e+25 
0.418032 7.05597e+25 
0.417465 7.04459e+25 
0.416898 7.03322e+25 
0.416331 7.02185e+25 
0.415764 7.0105e+25 
0.415198 6.99916e+25 
0.414632 6.98782e+25 
0.414066 6.97649e+25 
0.4135 6.96517e+25 
0.412935 6.95386e+25 
0.41237 6.94256e+25 
0.411805 6.93127e+25 
0.41124 6.91998e+25 
0.410676 6.90871e+25 
0.410111 6.89744e+25 
0.409547 6.88618e+25 
0.408984 6.87493e+25 
0.40842 6.86369e+25 
0.407857 6.85246e+25 
0.407293 6.84124e+25 
0.406731 6.83002e+25 
0.406168 6.81881e+25 
0.405605 6.80762e+25 
0.405043 6.79643e+25 
0.404481 6.78525e+25 
0.403919 6.77408e+25 
0.403358 6.76291e+25 
0.402796 6.75176e+25 
0.402235 6.74061e+25 
0.401674 6.72948e+25 
0.401114 6.71835e+25 
0.400553 6.70723e+25 
0.399993 6.69612e+25 
0.399433 6.68502e+25 
0.398873 6.67392e+25 
0.398314 6.66284e+25 
0.397754 6.65176e+25 
0.397195 6.64069e+25 
0.396636 6.62963e+25 
0.396078 6.61858e+25 
0.395519 6.60754e+25 
0.394961 6.59651e+25 
0.394403 6.58548e+25 
0.393845 6.57446e+25 
0.393288 6.56346e+25 
0.392731 6.55246e+25 
0.392173 6.54146e+25 
0.391617 6.53048e+25 
0.39106 6.51951e+25 
0.390504 6.50854e+25 
0.389947 6.49759e+25 
0.389391 6.48664e+25 
0.388836 6.4757e+25 
0.38828 6.46477e+25 
0.387725 6.45385e+25 
0.38717 6.44293e+25 
0.386615 6.43203e+25 
0.38606 6.42113e+25 
0.385506 6.41024e+25 
0.384952 6.39936e+25 
0.384398 6.38849e+25 
0.383844 6.37763e+25 
0.38329 6.36677e+25 
0.382737 6.35592e+25 
0.382184 6.34509e+25 
0.381631 6.33426e+25 
0.381078 6.32344e+25 
0.380526 6.31263e+25 
0.379974 6.30182e+25 
0.379422 6.29103e+25 
0.37887 6.28024e+25 
0.378318 6.26946e+25 
0.377767 6.25869e+25 
0.377216 6.24793e+25 
0.376665 6.23718e+25 
0.376114 6.22643e+25 
0.375564 6.2157e+25 
0.375014 6.20497e+25 
0.374464 6.19425e+25 
0.373914 6.18354e+25 
0.373364 6.17284e+25 
0.372815 6.16214e+25 
0.372266 6.15146e+25 
0.371717 6.14078e+25 
0.371168 6.13011e+25 
0.37062 6.11945e+25 
0.370072 6.1088e+25 
0.369524 6.09815e+25 
0.368976 6.08752e+25 
0.368428 6.07689e+25 
0.367881 6.06627e+25 
0.367334 6.05566e+25 
0.366787 6.04506e+25 
0.36624 6.03447e+25 
0.365693 6.02388e+25 
0.365147 6.01331e+25 
0.364601 6.00274e+25 
0.364055 5.99218e+25 
0.36351 5.98163e+25 
0.362964 5.97108e+25 
0.362419 5.96055e+25 
0.361874 5.95002e+25 
0.361329 5.9395e+25 
0.360785 5.92899e+25 
0.360241 5.91849e+25 
0.359696 5.908e+25 
0.359153 5.89751e+25 
0.358609 5.88704e+25 
0.358065 5.87657e+25 
0.357522 5.86611e+25 
0.356979 5.85566e+25 
0.356436 5.84521e+25 
0.355894 5.83478e+25 
0.355351 5.82435e+25 
0.354809 5.81393e+25 
0.354267 5.80352e+25 
0.353726 5.79312e+25 
0.353184 5.78273e+25 
0.352643 5.77234e+25 
0.352102 5.76196e+25 
0.351561 5.75159e+25 
0.35102 5.74123e+25 
0.35048 5.73088e+25 
0.34994 5.72053e+25 
0.3494 5.7102e+25 
0.34886 5.69987e+25 
0.348321 5.68955e+25 
0.347781 5.67924e+25 
0.347242 5.66894e+25 
0.346703 5.65864e+25 
0.346165 5.64835e+25 
0.345626 5.63807e+25 
0.345088 5.6278e+25 
0.34455 5.61754e+25 
0.344012 5.60729e+25 
0.343474 5.59704e+25 
0.342937 5.5868e+25 
0.3424 5.57657e+25 
0.341863 5.56635e+25 
0.341326 5.55614e+25 
0.34079 5.54593e+25 
0.340253 5.53574e+25 
0.339717 5.52555e+25 
0.339181 5.51537e+25 
0.338646 5.5052e+25 
0.33811 5.49503e+25 
0.337575 5.48487e+25 
0.33704 5.47473e+25 
0.336505 5.46459e+25 
0.33597 5.45446e+25 
0.335436 5.44433e+25 
0.334902 5.43422e+25 
0.334368 5.42411e+25 
0.333834 5.41401e+25 
0.333301 5.40392e+25 
0.332767 5.39383e+25 
0.332234 5.38376e+25 
0.331701 5.37369e+25 
0.331169 5.36363e+25 
0.330636 5.35358e+25 
0.330104 5.34354e+25 
0.329572 5.33351e+25 
0.32904 5.32348e+25 
0.328508 5.31346e+25 
0.327977 5.30345e+25 
0.327446 5.29345e+25 
0.326915 5.28345e+25 
0.326384 5.27347e+25 
0.325854 5.26349e+25 
0.325323 5.25352e+25 
0.324793 5.24356e+25 
0.324263 5.2336e+25 
0.323733 5.22366e+25 
0.323204 5.21372e+25 
0.322675 5.20379e+25 
0.322146 5.19387e+25 
0.321617 5.18395e+25 
0.321088 5.17405e+25 
0.32056 5.16415e+25 
0.320031 5.15426e+25 
0.319503 5.14438e+25 
0.318976 5.1345e+25 
0.318448 5.12464e+25 
0.317921 5.11478e+25 
0.317393 5.10493e+25 
0.316867 5.09509e+25 
0.31634 5.08525e+25 
0.315813 5.07543e+25 
0.315287 5.06561e+25 
0.314761 5.0558e+25 
0.314235 5.046e+25 
0.313709 5.0362e+25 
0.313184 5.02642e+25 
0.312658 5.01664e+25 
0.312133 5.00687e+25 
0.311609 4.99711e+25 
0.311084 4.98735e+25 
0.310559 4.97761e+25 
0.310035 4.96787e+25 
0.309511 4.95814e+25 
0.308987 4.94841e+25 
0.308464 4.9387e+25 
0.30794 4.92899e+25 
0.307417 4.91929e+25 
0.306894 4.9096e+25 
0.306372 4.89992e+25 
0.305849 4.89024e+25 
0.305327 4.88058e+25 
0.304804 4.87092e+25 
0.304283 4.86127e+25 
0.303761 4.85162e+25 
0.303239 4.84199e+25 
0.302718 4.83236e+25 
0.302197 4.82274e+25 
0.301676 4.81313e+25 
0.301155 4.80352e+25 
0.300635 4.79393e+25 
0.300115 4.78434e+25 
0.299595 4.77476e+25 
0.299075 4.76518e+25 
0.298555 4.75562e+25 
0.298036 4.74606e+25 
0.297517 4.73651e+25 
0.296998 4.72697e+25 
0.296479 4.71743e+25 
0.29596 4.70791e+25 
0.295442 4.69839e+25 
0.294924 4.68888e+25 
0.294406 4.67938e+25 
0.293888 4.66988e+25 
0.29337 4.6604e+25 
0.292853 4.65092e+25 
0.292336 4.64144e+25 
0.291819 4.63198e+25 
0.291302 4.62253e+25 
0.290786 4.61308e+25 
0.290269 4.60364e+25 
0.289753 4.5942e+25 
0.289237 4.58478e+25 
0.288722 4.57536e+25 
0.288206 4.56595e+25 
0.287691 4.55655e+25 
0.287176 4.54716e+25 
0.286661 4.53777e+25 
0.286146 4.52839e+25 
0.285632 4.51902e+25 
0.285118 4.50966e+25 
0.284603 4.50031e+25 
0.28409 4.49096e+25 
0.283576 4.48162e+25 
0.283063 4.47229e+25 
0.282549 4.46296e+25 
0.282036 4.45365e+25 
0.281524 4.44434e+25 
0.281011 4.43504e+25 
0.280498 4.42574e+25 
0.279986 4.41646e+25 
0.279474 4.40718e+25 
0.278963 4.39791e+25 
0.278451 4.38864e+25 
0.27794 4.37939e+25 
0.277428 4.37014e+25 
0.276917 4.3609e+25 
0.276407 4.35167e+25 
0.275896 4.34245e+25 
0.275386 4.33323e+25 
0.274876 4.32402e+25 
0.274366 4.31482e+25 
0.273856 4.30563e+25 
0.273346 4.29644e+25 
0.272837 4.28726e+25 
0.272328 4.27809e+25 
0.271819 4.26893e+25 
0.27131 4.25977e+25 
0.270802 4.25062e+25 
0.270293 4.24148e+25 
0.269785 4.23235e+25 
0.269277 4.22323e+25 
0.26877 4.21411e+25 
0.268262 4.205e+25 
0.267755 4.1959e+25 
0.267248 4.1868e+25 
0.266741 4.17771e+25 
0.266234 4.16863e+25 
0.265728 4.15956e+25 
0.265221 4.1505e+25 
0.264715 4.14144e+25 
0.264209 4.13239e+25 
0.263704 4.12335e+25 
0.263198 4.11432e+25 
0.262693 4.10529e+25 
0.262188 4.09627e+25 
0.261683 4.08726e+25 
0.261178 4.07825e+25 
0.260674 4.06926e+25 
0.26017 4.06027e+25 
0.259665 4.05129e+25 
0.259162 4.04231e+25 
0.258658 4.03335e+25 
0.258154 4.02439e+25 
0.257651 4.01544e+25 
0.257148 4.00649e+25 
0.256645 3.99756e+25 
0.256143 3.98863e+25 
0.25564 3.97971e+25 
0.255138 3.97079e+25 
0.254636 3.96189e+25 
0.254134 3.95299e+25 
0.253632 3.9441e+25 
0.253131 3.93521e+25 
0.25263 3.92634e+25 
0.252129 3.91747e+25 
0.251628 3.90861e+25 
0.251127 3.89975e+25 
0.250627 3.89091e+25 
0.250126 3.88207e+25 
0.249626 3.87323e+25 
0.249126 3.86441e+25 
0.248627 3.85559e+25 
0.248127 3.84678e+25 
0.247628 3.83798e+25 
0.247129 3.82919e+25 
0.24663 3.8204e+25 
0.246132 3.81162e+25 
0.245633 3.80285e+25 
0.245135 3.79408e+25 
0.244637 3.78533e+25 
0.244139 3.77658e+25 
0.243641 3.76784e+25 
0.243144 3.7591e+25 
0.242647 3.75037e+25 
0.24215 3.74165e+25 
0.241653 3.73294e+25 
0.241156 3.72423e+25 
0.24066 3.71554e+25 
0.240163 3.70684e+25 
0.239667 3.69816e+25 
0.239171 3.68949e+25 
0.238676 3.68082e+25 
0.23818 3.67216e+25 
0.237685 3.6635e+25 
0.23719 3.65485e+25 
0.236695 3.64622e+25 
0.2362 3.63758e+25 
0.235706 3.62896e+25 
0.235212 3.62034e+25 
0.234717 3.61173e+25 
0.234224 3.60313e+25 
0.23373 3.59453e+25 
0.233236 3.58595e+25 
0.232743 3.57736e+25 
0.23225 3.56879e+25 
0.231757 3.56023e+25 
0.231264 3.55167e+25 
0.230772 3.54312e+25 
0.23028 3.53457e+25 
0.229787 3.52603e+25 
0.229296 3.5175e+25 
0.228804 3.50898e+25 
0.228312 3.50047e+25 
0.227821 3.49196e+25 
0.22733 3.48346e+25 
0.226839 3.47497e+25 
0.226348 3.46648e+25 
0.225858 3.458e+25 
0.225367 3.44953e+25 
0.224877 3.44107e+25 
0.224387 3.43261e+25 
0.223897 3.42416e+25 
0.223408 3.41572e+25 
0.222919 3.40728e+25 
0.222429 3.39885e+25 
0.22194 3.39043e+25 
0.221452 3.38202e+25 
0.220963 3.37361e+25 
0.220475 3.36521e+25 
0.219986 3.35682e+25 
0.219498 3.34844e+25 
0.219011 3.34006e+25 
0.218523 3.33169e+25 
0.218036 3.32333e+25 
0.217548 3.31497e+25 
0.217061 3.30662e+25 
0.216575 3.29828e+25 
0.216088 3.28995e+25 
0.215602 3.28162e+25 
0.215115 3.2733e+25 
0.214629 3.26499e+25 
0.214143 3.25668e+25 
0.213658 3.24838e+25 
0.213172 3.24009e+25 
0.212687 3.23181e+25 
0.212202 3.22353e+25 
0.211717 3.21526e+25 
0.211232 3.207e+25 
0.210748 3.19874e+25 
0.210264 3.1905e+25 
0.209779 3.18225e+25 
0.209296 3.17402e+25 
0.208812 3.16579e+25 
0.208328 3.15757e+25 
0.207845 3.14936e+25 
0.207362 3.14115e+25 
0.206879 3.13296e+25 
0.206396 3.12476e+25 
0.205914 3.11658e+25 
0.205431 3.1084e+25 
0.204949 3.10023e+25 
0.204467 3.09207e+25 
0.203985 3.08391e+25 
0.203504 3.07576e+25 
0.203022 3.06762e+25 
0.202541 3.05949e+25 
0.20206 3.05136e+25 
0.201579 3.04324e+25 
0.201099 3.03513e+25 
0.200618 3.02702e+25 
0.200138 3.01892e+25 
0.199658 3.01083e+25 
0.199178 3.00274e+25 
0.198698 2.99466e+25 
0.198219 2.98659e+25 
0.19774 2.97853e+25 
0.19726 2.97047e+25 
0.196782 2.96242e+25 
0.196303 2.95438e+25 
0.195824 2.94634e+25 
0.195346 2.93831e+25 
0.194868 2.93029e+25 
0.19439 2.92228e+25 
0.193912 2.91427e+25 
0.193435 2.90627e+25 
0.192957 2.89827e+25 
0.19248 2.89028e+25 
0.192003 2.8823e+25 
0.191526 2.87433e+25 
0.19105 2.86637e+25 
0.190573 2.85841e+25 
0.190097 2.85045e+25 
0.189621 2.84251e+25 
0.189145 2.83457e+25 
0.188669 2.82664e+25 
0.188194 2.81871e+25 
0.187719 2.8108e+25 
0.187244 2.80289e+25 
0.186769 2.79498e+25 
0.186294 2.78709e+25 
0.185819 2.7792e+25 
0.185345 2.77131e+25 
0.184871 2.76344e+25 
0.184397 2.75557e+25 
0.183923 2.74771e+25 
0.18345 2.73985e+25 
0.182976 2.732e+25 
0.182503 2.72416e+25 
0.18203 2.71633e+25 
0.181557 2.7085e+25 
0.181085 2.70068e+25 
0.180612 2.69287e+25 
0.18014 2.68506e+25 
0.179668 2.67726e+25 
0.179196 2.66947e+25 
0.178724 2.66168e+25 
0.178253 2.6539e+25 
0.177782 2.64613e+25 
0.177311 2.63836e+25 
0.17684 2.6306e+25 
0.176369 2.62285e+25 
0.175898 2.61511e+25 
0.175428 2.60737e+25 
0.174958 2.59964e+25 
0.174488 2.59191e+25 
0.174018 2.5842e+25 
0.173548 2.57649e+25 
0.173079 2.56878e+25 
0.17261 2.56109e+25 
0.172141 2.55339e+25 
0.171672 2.54571e+25 
0.171203 2.53803e+25 
0.170735 2.53037e+25 
0.170266 2.5227e+25 
0.169798 2.51505e+25 
0.16933 2.5074e+25 
0.168863 2.49975e+25 
0.168395 2.49212e+25 
0.167928 2.48449e+25 
0.167461 2.47687e+25 
0.166994 2.46925e+25 
0.166527 2.46164e+25 
0.16606 2.45404e+25 
0.165594 2.44645e+25 
0.165128 2.43886e+25 
0.164661 2.43128e+25 
0.164196 2.4237e+25 
0.16373 2.41613e+25 
0.163264 2.40857e+25 
0.162799 2.40102e+25 
0.162334 2.39347e+25 
0.161869 2.38593e+25 
0.161404 2.37839e+25 
0.16094 2.37087e+25 
0.160475 2.36335e+25 
0.160011 2.35583e+25 
0.159547 2.34832e+25 
0.159083 2.34082e+25 
0.15862 2.33333e+25 
0.158156 2.32584e+25 
0.157693 2.31836e+25 
0.15723 2.31089e+25 
0.156767 2.30342e+25 
0.156304 2.29596e+25 
0.155842 2.28851e+25 
0.15538 2.28106e+25 
0.154917 2.27362e+25 
0.154455 2.26618e+25 
0.153994 2.25876e+25 
0.153532 2.25134e+25 
0.153071 2.24392e+25 
0.152609 2.23652e+25 
0.152148 2.22912e+25 
0.151687 2.22172e+25 
0.151227 2.21434e+25 
0.150766 2.20695e+25 
0.150306 2.19958e+25 
0.149846 2.19221e+25 
0.149386 2.18485e+25 
0.148926 2.1775e+25 
0.148467 2.17015e+25 
0.148007 2.16281e+25 
0.147548 2.15548e+25 
0.147089 2.14815e+25 
0.14663 2.14083e+25 
0.146172 2.13351e+25 
0.145713 2.12621e+25 
0.145255 2.11891e+25 
0.144797 2.11161e+25 
0.144339 2.10432e+25 
0.143881 2.09704e+25 
0.143423 2.08977e+25 
0.142966 2.0825e+25 
0.142509 2.07524e+25 
0.142052 2.06798e+25 
0.141595 2.06074e+25 
0.141138 2.05349e+25 
0.140682 2.04626e+25 
0.140226 2.03903e+25 
0.13977 2.03181e+25 
0.139314 2.02459e+25 
0.138858 2.01738e+25 
0.138402 2.01018e+25 
0.137947 2.00298e+25 
0.137492 1.9958e+25 
0.137037 1.98861e+25 
0.136582 1.98144e+25 
0.136127 1.97427e+25 
0.135673 1.9671e+25 
0.135219 1.95995e+25 
0.134765 1.9528e+25 
0.134311 1.94565e+25 
0.133857 1.93852e+25 
0.133403 1.93139e+25 
0.13295 1.92426e+25 
0.132497 1.91714e+25 
0.132044 1.91003e+25 
0.131591 1.90293e+25 
0.131138 1.89583e+25 
0.130686 1.88874e+25 
0.130234 1.88165e+25 
0.129782 1.87457e+25 
0.12933 1.8675e+25 
0.128878 1.86044e+25 
0.128426 1.85338e+25 
0.127975 1.84632e+25 
0.127524 1.83928e+25 
0.127073 1.83224e+25 
0.126622 1.8252e+25 
0.126171 1.81818e+25 
0.125721 1.81116e+25 
0.125271 1.80414e+25 
0.124821 1.79713e+25 
0.124371 1.79013e+25 
0.123921 1.78314e+25 
0.123471 1.77615e+25 
0.123022 1.76917e+25 
0.122573 1.76219e+25 
0.122124 1.75522e+25 
0.121675 1.74826e+25 
0.121226 1.7413e+25 
0.120778 1.73435e+25 
0.120329 1.72741e+25 
0.119881 1.72047e+25 
0.119433 1.71354e+25 
0.118986 1.70662e+25 
0.118538 1.6997e+25 
0.118091 1.69279e+25 
0.117643 1.68588e+25 
0.117196 1.67898e+25 
0.116749 1.67209e+25 
0.116303 1.6652e+25 
0.115856 1.65832e+25 
0.11541 1.65145e+25 
0.114964 1.64458e+25 
0.114518 1.63772e+25 
0.114072 1.63087e+25 
0.113626 1.62402e+25 
0.113181 1.61718e+25 
0.112735 1.61034e+25 
0.11229 1.60351e+25 
0.111845 1.59669e+25 
0.111401 1.58987e+25 
0.110956 1.58306e+25 
0.110512 1.57626e+25 
0.110068 1.56946e+25 
0.109624 1.56267e+25 
0.10918 1.55588e+25 
0.108736 1.5491e+25 
0.108293 1.54233e+25 
0.107849 1.53557e+25 
0.107406 1.52881e+25 
0.106963 1.52205e+25 
0.10652 1.51531e+25 
0.106078 1.50856e+25 
0.105635 1.50183e+25 
0.105193 1.4951e+25 
0.104751 1.48838e+25 
0.104309 1.48166e+25 
0.103867 1.47495e+25 
0.103426 1.46825e+25 
0.102984 1.46155e+25 
0.102543 1.45486e+25 
0.102102 1.44818e+25 
0.101661 1.4415e+25 
0.101221 1.43483e+25 
0.10078 1.42816e+25 
0.10034 1.4215e+25 
0.0998998 1.41485e+25 
0.0994598 1.4082e+25 
0.09902 1.40156e+25 
0.0985804 1.39492e+25 
0.098141 1.38829e+25 
0.0977017 1.38167e+25 
0.0972626 1.37506e+25 
0.0968237 1.36845e+25 
0.096385 1.36184e+25 
0.0959464 1.35524e+25 
0.0955081 1.34865e+25 
0.0950699 1.34207e+25 
0.0946318 1.33549e+25 
0.094194 1.32891e+25 
0.0937563 1.32235e+25 
0.0933188 1.31579e+25 
0.0928815 1.30923e+25 
0.0924443 1.30268e+25 
0.0920073 1.29614e+25 
0.0915705 1.28961e+25 
0.0911339 1.28308e+25 
0.0906975 1.27655e+25 
0.0902612 1.27004e+25 
0.0898251 1.26352e+25 
0.0893891 1.25702e+25 
0.0889534 1.25052e+25 
0.0885178 1.24403e+25 
0.0880824 1.23754e+25 
0.0876472 1.23106e+25 
0.0872121 1.22458e+25 
0.0867772 1.21812e+25 
0.0863425 1.21165e+25 
0.085908 1.2052e+25 
0.0854736 1.19875e+25 
0.0850394 1.1923e+25 
0.0846054 1.18586e+25 
0.0841716 1.17943e+25 
0.0837379 1.17301e+25 
0.0833044 1.16659e+25 
0.0828711 1.16017e+25 
0.0824379 1.15376e+25 
0.082005 1.14736e+25 
0.0815722 1.14097e+25 
0.0811395 1.13458e+25 
0.0807071 1.12819e+25 
0.0802748 1.12182e+25 
0.0798427 1.11545e+25 
0.0794107 1.10908e+25 
0.078979 1.10272e+25 
0.0785474 1.09637e+25 
0.078116 1.09002e+25 
0.0776847 1.08368e+25 
0.0772536 1.07735e+25 
0.0768227 1.07102e+25 
0.076392 1.06469e+25 
0.0759615 1.05838e+25 
0.0755311 1.05207e+25 
0.0751009 1.04576e+25 
0.0746708 1.03946e+25 
0.074241 1.03317e+25 
0.0738113 1.02688e+25 
0.0733817 1.0206e+25 
0.0729524 1.01433e+25 
0.0725232 1.00806e+25 
0.0720942 1.00179e+25 
0.0716654 9.95538e+24 
0.0712367 9.89287e+24 
0.0708082 9.83042e+24 
0.0703799 9.76803e+24 
0.0699517 9.7057e+24 
0.0695237 9.64342e+24 
0.0690959 9.58121e+24 
0.0686683 9.51906e+24 
0.0682408 9.45697e+24 
0.0678135 9.39494e+24 
0.0673864 9.33296e+24 
0.0669594 9.27105e+24 
0.0665327 9.2092e+24 
0.066106 9.1474e+24 
0.0656796 9.08567e+24 
0.0652533 9.02399e+24 
0.0648272 8.96237e+24 
0.0644013 8.90082e+24 
0.0639755 8.83932e+24 
0.06355 8.77788e+24 
0.0631245 8.7165e+24 
0.0626993 8.65518e+24 
0.0622742 8.59392e+24 
0.0618493 8.53271e+24 
0.0614246 8.47157e+24 
0.061 8.41048e+24 
0.0605756 8.34946e+24 
0.0601514 8.28849e+24 
0.0597273 8.22758e+24 
0.0593034 8.16673e+24 
0.0588797 8.10594e+24 
0.0584561 8.04521e+24 
0.0580327 7.98454e+24 
0.0576095 7.92392e+24 
0.0571865 7.86336e+24 
0.0567636 7.80287e+24 
0.0563409 7.74243e+24 
0.0559184 7.68205e+24 
0.055496 7.62172e+24 
0.0550738 7.56146e+24 
0.0546518 7.50126e+24 
0.0542299 7.44111e+24 
0.0538082 7.38102e+24 
0.0533867 7.32099e+24 
0.0529653 7.26102e+24 
0.0525442 7.2011e+24 
0.0521231 7.14125e+24 
0.0517023 7.08145e+24 
0.0512816 7.02171e+24 
0.0508611 6.96203e+24 
0.0504408 6.90241e+24 
0.0500206 6.84284e+24 
0.0496006 6.78333e+24 
0.0491807 6.72388e+24 
0.0487611 6.66449e+24 
0.0483416 6.60516e+24 
0.0479222 6.54588e+24 
0.047503 6.48666e+24 
0.047084 6.4275e+24 
0.0466652 6.3684e+24 
0.0462465 6.30936e+24 
0.045828 6.25037e+24 
0.0454097 6.19144e+24 
0.0449916 6.13257e+24 
0.0445736 6.07375e+24 
0.0441557 6.015e+24 
0.0437381 5.9563e+24 
0.0433206 5.89765e+24 
0.0429032 5.83907e+24 
0.0424861 5.78054e+24 
0.0420691 5.72207e+24 
0.0416523 5.66366e+24 
0.0412356 5.6053e+24 
0.0408191 5.547e+24 
0.0404028 5.48876e+24 
0.0399866 5.43058e+24 
0.0395706 5.37245e+24 
0.0391548 5.31438e+24 
0.0387391 5.25637e+24 
0.0383236 5.19841e+24 
0.0379083 5.14051e+24 
0.0374931 5.08267e+24 
0.0370781 5.02489e+24 
0.0366633 4.96716e+24 
0.0362486 4.90949e+24 
0.0358341 4.85187e+24 
0.0354198 4.79432e+24 
0.0350056 4.73681e+24 
0.0345916 4.67937e+24 
0.0341778 4.62198e+24 
0.0337641 4.56465e+24 
0.0333506 4.50738e+24 
0.0329373 4.45016e+24 
0.0325241 4.393e+24 
0.0321111 4.33589e+24 
0.0316983 4.27884e+24 
0.0312856 4.22185e+24 
0.0308731 4.16491e+24 
0.0304607 4.10803e+24 
0.0300485 4.05121e+24 
0.0296365 3.99444e+24 
0.0292247 3.93773e+24 
0.028813 3.88108e+24 
0.0284014 3.82448e+24 
0.0279901 3.76794e+24 
0.0275789 3.71145e+24 
0.0271679 3.65502e+24 
0.026757 3.59865e+24 
0.0263463 3.54233e+24 
0.0259357 3.48606e+24 
0.0255254 3.42986e+24 
0.0251152 3.37371e+24 
0.0247051 3.31761e+24 
0.0242952 3.26157e+24 
0.0238855 3.20559e+24 
0.023476 3.14966e+24 
0.0230666 3.09379e+24 
0.0226573 3.03797e+24 
0.0222483 2.98221e+24 
0.0218394 2.92651e+24 
0.0214306 2.87086e+24 
0.0210221 2.81527e+24 
0.0206137 2.75973e+24 
0.0202054 2.70424e+24 
0.0197973 2.64882e+24 
0.0193894 2.59344e+24 
0.0189817 2.53813e+24 
0.0185741 2.48287e+24 
0.0181666 2.42766e+24 
0.0177594 2.37251e+24 
0.0173523 2.31741e+24 
0.0169453 2.26237e+24 
0.0165386 2.20739e+24 
0.0161319 2.15245e+24 
0.0157255 2.09758e+24 
0.0153192 2.04276e+24 
0.0149131 1.98799e+24 
0.0145071 1.93328e+24 
0.0141013 1.87863e+24 
0.0136957 1.82403e+24 
0.0132902 1.76948e+24 
0.0128849 1.71499e+24 
0.0124797 1.66055e+24 
0.0120747 1.60617e+24 
0.0116699 1.55184e+24 
0.0112652 1.49757e+24 
0.0108607 1.44335e+24 
0.0104564 1.38919e+24 
0.0100522 1.33508e+24 
0.00964817 1.28103e+24 
0.00924431 1.22703e+24 
0.00884061 1.17308e+24 
0.00843707 1.11919e+24 
0.0080337 1.06536e+24 
0.00763049 1.01157e+24 
0.00722743 9.57847e+23 
0.00682454 9.04174e+23 
0.00642181 8.50555e+23 
0.00601924 7.9699e+23 
