z dL
0.49553 8.98244e+25 
0.494932 8.96949e+25 
0.494334 8.95656e+25 
0.493736 8.94363e+25 
0.493138 8.93071e+25 
0.492541 8.91781e+25 
0.491944 8.90491e+25 
0.491347 8.89202e+25 
0.490751 8.87914e+25 
0.490154 8.86627e+25 
0.489558 8.8534e+25 
0.488963 8.84055e+25 
0.488367 8.82771e+25 
0.487772 8.81487e+25 
0.487177 8.80205e+25 
0.486582 8.78923e+25 
0.485987 8.77642e+25 
0.485393 8.76363e+25 
0.484798 8.75084e+25 
0.484205 8.73806e+25 
0.483611 8.72529e+25 
0.483017 8.71253e+25 
0.482424 8.69978e+25 
0.481831 8.68703e+25 
0.481239 8.6743e+25 
0.480646 8.66158e+25 
0.480054 8.64886e+25 
0.479462 8.63615e+25 
0.47887 8.62346e+25 
0.478278 8.61077e+25 
0.477687 8.59809e+25 
0.477096 8.58542e+25 
0.476505 8.57276e+25 
0.475915 8.56011e+25 
0.475324 8.54747e+25 
0.474734 8.53483e+25 
0.474144 8.52221e+25 
0.473555 8.5096e+25 
0.472965 8.49699e+25 
0.472376 8.48439e+25 
0.471787 8.47181e+25 
0.471198 8.45923e+25 
0.47061 8.44666e+25 
0.470022 8.4341e+25 
0.469434 8.42155e+25 
0.468846 8.40901e+25 
0.468258 8.39647e+25 
0.467671 8.38395e+25 
0.467084 8.37143e+25 
0.466497 8.35893e+25 
0.46591 8.34643e+25 
0.465324 8.33394e+25 
0.464738 8.32147e+25 
0.464152 8.309e+25 
0.463566 8.29654e+25 
0.462981 8.28408e+25 
0.462396 8.27164e+25 
0.461811 8.25921e+25 
0.461226 8.24678e+25 
0.460642 8.23437e+25 
0.460057 8.22196e+25 
0.459473 8.20957e+25 
0.45889 8.19718e+25 
0.458306 8.1848e+25 
0.457723 8.17243e+25 
0.45714 8.16007e+25 
0.456557 8.14772e+25 
0.455974 8.13537e+25 
0.455392 8.12304e+25 
0.45481 8.11071e+25 
0.454228 8.0984e+25 
0.453646 8.08609e+25 
0.453064 8.07379e+25 
0.452483 8.0615e+25 
0.451902 8.04922e+25 
0.451321 8.03695e+25 
0.450741 8.02469e+25 
0.450161 8.01243e+25 
0.449581 8.00019e+25 
0.449001 7.98796e+25 
0.448421 7.97573e+25 
0.447842 7.96351e+25 
0.447263 7.9513e+25 
0.446684 7.9391e+25 
0.446105 7.92691e+25 
0.445527 7.91473e+25 
0.444948 7.90256e+25 
0.44437 7.89039e+25 
0.443793 7.87824e+25 
0.443215 7.86609e+25 
0.442638 7.85395e+25 
0.442061 7.84183e+25 
0.441484 7.82971e+25 
0.440907 7.8176e+25 
0.440331 7.80549e+25 
0.439755 7.7934e+25 
0.439179 7.78132e+25 
0.438603 7.76924e+25 
0.438028 7.75718e+25 
0.437453 7.74512e+25 
0.436878 7.73307e+25 
0.436303 7.72103e+25 
0.435728 7.709e+25 
0.435154 7.69698e+25 
0.43458 7.68497e+25 
0.434006 7.67296e+25 
0.433433 7.66097e+25 
0.432859 7.64898e+25 
0.432286 7.637e+25 
0.431713 7.62503e+25 
0.431141 7.61307e+25 
0.430568 7.60112e+25 
0.429996 7.58918e+25 
0.429424 7.57725e+25 
0.428852 7.56532e+25 
0.428281 7.55341e+25 
0.427709 7.5415e+25 
0.427138 7.5296e+25 
0.426567 7.51771e+25 
0.425997 7.50583e+25 
0.425426 7.49396e+25 
0.424856 7.4821e+25 
0.424286 7.47024e+25 
0.423716 7.4584e+25 
0.423147 7.44656e+25 
0.422578 7.43473e+25 
0.422009 7.42291e+25 
0.42144 7.4111e+25 
0.420871 7.3993e+25 
0.420303 7.38751e+25 
0.419735 7.37573e+25 
0.419167 7.36395e+25 
0.418599 7.35218e+25 
0.418032 7.34043e+25 
0.417465 7.32868e+25 
0.416898 7.31694e+25 
0.416331 7.30521e+25 
0.415764 7.29348e+25 
0.415198 7.28177e+25 
0.414632 7.27006e+25 
0.414066 7.25837e+25 
0.4135 7.24668e+25 
0.412935 7.235e+25 
0.41237 7.22333e+25 
0.411805 7.21167e+25 
0.41124 7.20001e+25 
0.410676 7.18837e+25 
0.410111 7.17673e+25 
0.409547 7.16511e+25 
0.408984 7.15349e+25 
0.40842 7.14188e+25 
0.407857 7.13028e+25 
0.407293 7.11869e+25 
0.406731 7.1071e+25 
0.406168 7.09553e+25 
0.405605 7.08396e+25 
0.405043 7.0724e+25 
0.404481 7.06085e+25 
0.403919 7.04931e+25 
0.403358 7.03778e+25 
0.402796 7.02626e+25 
0.402235 7.01474e+25 
0.401674 7.00324e+25 
0.401114 6.99174e+25 
0.400553 6.98025e+25 
0.399993 6.96877e+25 
0.399433 6.9573e+25 
0.398873 6.94584e+25 
0.398314 6.93439e+25 
0.397754 6.92294e+25 
0.397195 6.9115e+25 
0.396636 6.90007e+25 
0.396078 6.88866e+25 
0.395519 6.87724e+25 
0.394961 6.86584e+25 
0.394403 6.85445e+25 
0.393845 6.84306e+25 
0.393288 6.83169e+25 
0.392731 6.82032e+25 
0.392173 6.80896e+25 
0.391617 6.79761e+25 
0.39106 6.78627e+25 
0.390504 6.77493e+25 
0.389947 6.76361e+25 
0.389391 6.75229e+25 
0.388836 6.74098e+25 
0.38828 6.72968e+25 
0.387725 6.71839e+25 
0.38717 6.70711e+25 
0.386615 6.69583e+25 
0.38606 6.68457e+25 
0.385506 6.67331e+25 
0.384952 6.66206e+25 
0.384398 6.65082e+25 
0.383844 6.63959e+25 
0.38329 6.62837e+25 
0.382737 6.61715e+25 
0.382184 6.60595e+25 
0.381631 6.59475e+25 
0.381078 6.58356e+25 
0.380526 6.57238e+25 
0.379974 6.56121e+25 
0.379422 6.55005e+25 
0.37887 6.53889e+25 
0.378318 6.52774e+25 
0.377767 6.51661e+25 
0.377216 6.50548e+25 
0.376665 6.49436e+25 
0.376114 6.48324e+25 
0.375564 6.47214e+25 
0.375014 6.46104e+25 
0.374464 6.44996e+25 
0.373914 6.43888e+25 
0.373364 6.42781e+25 
0.372815 6.41675e+25 
0.372266 6.40569e+25 
0.371717 6.39465e+25 
0.371168 6.38361e+25 
0.37062 6.37258e+25 
0.370072 6.36156e+25 
0.369524 6.35055e+25 
0.368976 6.33955e+25 
0.368428 6.32855e+25 
0.367881 6.31757e+25 
0.367334 6.30659e+25 
0.366787 6.29562e+25 
0.36624 6.28466e+25 
0.365693 6.27371e+25 
0.365147 6.26276e+25 
0.364601 6.25183e+25 
0.364055 6.2409e+25 
0.36351 6.22998e+25 
0.362964 6.21907e+25 
0.362419 6.20817e+25 
0.361874 6.19727e+25 
0.361329 6.18639e+25 
0.360785 6.17551e+25 
0.360241 6.16464e+25 
0.359696 6.15378e+25 
0.359153 6.14293e+25 
0.358609 6.13209e+25 
0.358065 6.12125e+25 
0.357522 6.11042e+25 
0.356979 6.09961e+25 
0.356436 6.0888e+25 
0.355894 6.07799e+25 
0.355351 6.0672e+25 
0.354809 6.05641e+25 
0.354267 6.04564e+25 
0.353726 6.03487e+25 
0.353184 6.02411e+25 
0.352643 6.01335e+25 
0.352102 6.00261e+25 
0.351561 5.99188e+25 
0.35102 5.98115e+25 
0.35048 5.97043e+25 
0.34994 5.95972e+25 
0.3494 5.94902e+25 
0.34886 5.93832e+25 
0.348321 5.92764e+25 
0.347781 5.91696e+25 
0.347242 5.90629e+25 
0.346703 5.89563e+25 
0.346165 5.88497e+25 
0.345626 5.87433e+25 
0.345088 5.86369e+25 
0.34455 5.85306e+25 
0.344012 5.84245e+25 
0.343474 5.83183e+25 
0.342937 5.82123e+25 
0.3424 5.81063e+25 
0.341863 5.80005e+25 
0.341326 5.78947e+25 
0.34079 5.7789e+25 
0.340253 5.76834e+25 
0.339717 5.75778e+25 
0.339181 5.74724e+25 
0.338646 5.7367e+25 
0.33811 5.72617e+25 
0.337575 5.71565e+25 
0.33704 5.70513e+25 
0.336505 5.69463e+25 
0.33597 5.68413e+25 
0.335436 5.67364e+25 
0.334902 5.66316e+25 
0.334368 5.65269e+25 
0.333834 5.64223e+25 
0.333301 5.63177e+25 
0.332767 5.62132e+25 
0.332234 5.61088e+25 
0.331701 5.60045e+25 
0.331169 5.59003e+25 
0.330636 5.57961e+25 
0.330104 5.56921e+25 
0.329572 5.55881e+25 
0.32904 5.54842e+25 
0.328508 5.53804e+25 
0.327977 5.52766e+25 
0.327446 5.5173e+25 
0.326915 5.50694e+25 
0.326384 5.49659e+25 
0.325854 5.48625e+25 
0.325323 5.47591e+25 
0.324793 5.46559e+25 
0.324263 5.45527e+25 
0.323733 5.44496e+25 
0.323204 5.43466e+25 
0.322675 5.42436e+25 
0.322146 5.41408e+25 
0.321617 5.4038e+25 
0.321088 5.39353e+25 
0.32056 5.38327e+25 
0.320031 5.37302e+25 
0.319503 5.36277e+25 
0.318976 5.35254e+25 
0.318448 5.34231e+25 
0.317921 5.33209e+25 
0.317393 5.32187e+25 
0.316867 5.31167e+25 
0.31634 5.30147e+25 
0.315813 5.29129e+25 
0.315287 5.28111e+25 
0.314761 5.27093e+25 
0.314235 5.26077e+25 
0.313709 5.25061e+25 
0.313184 5.24046e+25 
0.312658 5.23032e+25 
0.312133 5.22019e+25 
0.311609 5.21007e+25 
0.311084 5.19995e+25 
0.310559 5.18984e+25 
0.310035 5.17974e+25 
0.309511 5.16965e+25 
0.308987 5.15957e+25 
0.308464 5.14949e+25 
0.30794 5.13942e+25 
0.307417 5.12936e+25 
0.306894 5.11931e+25 
0.306372 5.10926e+25 
0.305849 5.09923e+25 
0.305327 5.0892e+25 
0.304804 5.07918e+25 
0.304283 5.06917e+25 
0.303761 5.05916e+25 
0.303239 5.04917e+25 
0.302718 5.03918e+25 
0.302197 5.0292e+25 
0.301676 5.01922e+25 
0.301155 5.00926e+25 
0.300635 4.9993e+25 
0.300115 4.98935e+25 
0.299595 4.97941e+25 
0.299075 4.96948e+25 
0.298555 4.95956e+25 
0.298036 4.94964e+25 
0.297517 4.93973e+25 
0.296998 4.92983e+25 
0.296479 4.91993e+25 
0.29596 4.91005e+25 
0.295442 4.90017e+25 
0.294924 4.8903e+25 
0.294406 4.88044e+25 
0.293888 4.87059e+25 
0.29337 4.86074e+25 
0.292853 4.8509e+25 
0.292336 4.84107e+25 
0.291819 4.83125e+25 
0.291302 4.82143e+25 
0.290786 4.81163e+25 
0.290269 4.80183e+25 
0.289753 4.79204e+25 
0.289237 4.78226e+25 
0.288722 4.77248e+25 
0.288206 4.76271e+25 
0.287691 4.75295e+25 
0.287176 4.7432e+25 
0.286661 4.73346e+25 
0.286146 4.72372e+25 
0.285632 4.71399e+25 
0.285118 4.70427e+25 
0.284603 4.69456e+25 
0.28409 4.68486e+25 
0.283576 4.67516e+25 
0.283063 4.66547e+25 
0.282549 4.65579e+25 
0.282036 4.64611e+25 
0.281524 4.63645e+25 
0.281011 4.62679e+25 
0.280498 4.61714e+25 
0.279986 4.6075e+25 
0.279474 4.59786e+25 
0.278963 4.58824e+25 
0.278451 4.57862e+25 
0.27794 4.56901e+25 
0.277428 4.5594e+25 
0.276917 4.54981e+25 
0.276407 4.54022e+25 
0.275896 4.53064e+25 
0.275386 4.52107e+25 
0.274876 4.5115e+25 
0.274366 4.50195e+25 
0.273856 4.4924e+25 
0.273346 4.48286e+25 
0.272837 4.47332e+25 
0.272328 4.4638e+25 
0.271819 4.45428e+25 
0.27131 4.44477e+25 
0.270802 4.43526e+25 
0.270293 4.42577e+25 
0.269785 4.41628e+25 
0.269277 4.4068e+25 
0.26877 4.39733e+25 
0.268262 4.38787e+25 
0.267755 4.37841e+25 
0.267248 4.36896e+25 
0.266741 4.35952e+25 
0.266234 4.35009e+25 
0.265728 4.34066e+25 
0.265221 4.33124e+25 
0.264715 4.32183e+25 
0.264209 4.31243e+25 
0.263704 4.30303e+25 
0.263198 4.29365e+25 
0.262693 4.28427e+25 
0.262188 4.2749e+25 
0.261683 4.26553e+25 
0.261178 4.25617e+25 
0.260674 4.24683e+25 
0.26017 4.23748e+25 
0.259665 4.22815e+25 
0.259162 4.21882e+25 
0.258658 4.20951e+25 
0.258154 4.20019e+25 
0.257651 4.19089e+25 
0.257148 4.1816e+25 
0.256645 4.17231e+25 
0.256143 4.16303e+25 
0.25564 4.15375e+25 
0.255138 4.14449e+25 
0.254636 4.13523e+25 
0.254134 4.12598e+25 
0.253632 4.11674e+25 
0.253131 4.1075e+25 
0.25263 4.09828e+25 
0.252129 4.08906e+25 
0.251628 4.07985e+25 
0.251127 4.07064e+25 
0.250627 4.06144e+25 
0.250126 4.05225e+25 
0.249626 4.04307e+25 
0.249126 4.0339e+25 
0.248627 4.02473e+25 
0.248127 4.01557e+25 
0.247628 4.00642e+25 
0.247129 3.99728e+25 
0.24663 3.98814e+25 
0.246132 3.97901e+25 
0.245633 3.96989e+25 
0.245135 3.96078e+25 
0.244637 3.95167e+25 
0.244139 3.94257e+25 
0.243641 3.93348e+25 
0.243144 3.9244e+25 
0.242647 3.91532e+25 
0.24215 3.90625e+25 
0.241653 3.89719e+25 
0.241156 3.88814e+25 
0.24066 3.87909e+25 
0.240163 3.87005e+25 
0.239667 3.86102e+25 
0.239171 3.852e+25 
0.238676 3.84298e+25 
0.23818 3.83397e+25 
0.237685 3.82497e+25 
0.23719 3.81598e+25 
0.236695 3.80699e+25 
0.2362 3.79801e+25 
0.235706 3.78904e+25 
0.235212 3.78008e+25 
0.234717 3.77112e+25 
0.234224 3.76217e+25 
0.23373 3.75323e+25 
0.233236 3.7443e+25 
0.232743 3.73537e+25 
0.23225 3.72645e+25 
0.231757 3.71754e+25 
0.231264 3.70864e+25 
0.230772 3.69974e+25 
0.23028 3.69085e+25 
0.229787 3.68197e+25 
0.229296 3.67309e+25 
0.228804 3.66423e+25 
0.228312 3.65537e+25 
0.227821 3.64651e+25 
0.22733 3.63767e+25 
0.226839 3.62883e+25 
0.226348 3.62e+25 
0.225858 3.61118e+25 
0.225367 3.60236e+25 
0.224877 3.59355e+25 
0.224387 3.58475e+25 
0.223897 3.57596e+25 
0.223408 3.56717e+25 
0.222919 3.5584e+25 
0.222429 3.54962e+25 
0.22194 3.54086e+25 
0.221452 3.5321e+25 
0.220963 3.52336e+25 
0.220475 3.51461e+25 
0.219986 3.50588e+25 
0.219498 3.49715e+25 
0.219011 3.48843e+25 
0.218523 3.47972e+25 
0.218036 3.47102e+25 
0.217548 3.46232e+25 
0.217061 3.45363e+25 
0.216575 3.44494e+25 
0.216088 3.43627e+25 
0.215602 3.4276e+25 
0.215115 3.41894e+25 
0.214629 3.41029e+25 
0.214143 3.40164e+25 
0.213658 3.393e+25 
0.213172 3.38437e+25 
0.212687 3.37574e+25 
0.212202 3.36713e+25 
0.211717 3.35852e+25 
0.211232 3.34991e+25 
0.210748 3.34132e+25 
0.210264 3.33273e+25 
0.209779 3.32415e+25 
0.209296 3.31558e+25 
0.208812 3.30701e+25 
0.208328 3.29845e+25 
0.207845 3.2899e+25 
0.207362 3.28135e+25 
0.206879 3.27282e+25 
0.206396 3.26429e+25 
0.205914 3.25576e+25 
0.205431 3.24725e+25 
0.204949 3.23874e+25 
0.204467 3.23024e+25 
0.203985 3.22174e+25 
0.203504 3.21326e+25 
0.203022 3.20478e+25 
0.202541 3.19631e+25 
0.20206 3.18784e+25 
0.201579 3.17938e+25 
0.201099 3.17093e+25 
0.200618 3.16249e+25 
0.200138 3.15405e+25 
0.199658 3.14562e+25 
0.199178 3.1372e+25 
0.198698 3.12879e+25 
0.198219 3.12038e+25 
0.19774 3.11198e+25 
0.19726 3.10359e+25 
0.196782 3.0952e+25 
0.196303 3.08682e+25 
0.195824 3.07845e+25 
0.195346 3.07009e+25 
0.194868 3.06173e+25 
0.19439 3.05338e+25 
0.193912 3.04503e+25 
0.193435 3.0367e+25 
0.192957 3.02837e+25 
0.19248 3.02005e+25 
0.192003 3.01173e+25 
0.191526 3.00343e+25 
0.19105 2.99513e+25 
0.190573 2.98683e+25 
0.190097 2.97855e+25 
0.189621 2.97027e+25 
0.189145 2.962e+25 
0.188669 2.95373e+25 
0.188194 2.94548e+25 
0.187719 2.93723e+25 
0.187244 2.92898e+25 
0.186769 2.92075e+25 
0.186294 2.91252e+25 
0.185819 2.90429e+25 
0.185345 2.89608e+25 
0.184871 2.88787e+25 
0.184397 2.87967e+25 
0.183923 2.87148e+25 
0.18345 2.86329e+25 
0.182976 2.85511e+25 
0.182503 2.84694e+25 
0.18203 2.83877e+25 
0.181557 2.83062e+25 
0.181085 2.82246e+25 
0.180612 2.81432e+25 
0.18014 2.80618e+25 
0.179668 2.79805e+25 
0.179196 2.78993e+25 
0.178724 2.78181e+25 
0.178253 2.7737e+25 
0.177782 2.7656e+25 
0.177311 2.75751e+25 
0.17684 2.74942e+25 
0.176369 2.74134e+25 
0.175898 2.73326e+25 
0.175428 2.7252e+25 
0.174958 2.71714e+25 
0.174488 2.70909e+25 
0.174018 2.70104e+25 
0.173548 2.693e+25 
0.173079 2.68497e+25 
0.17261 2.67694e+25 
0.172141 2.66893e+25 
0.171672 2.66091e+25 
0.171203 2.65291e+25 
0.170735 2.64491e+25 
0.170266 2.63692e+25 
0.169798 2.62894e+25 
0.16933 2.62096e+25 
0.168863 2.613e+25 
0.168395 2.60503e+25 
0.167928 2.59708e+25 
0.167461 2.58913e+25 
0.166994 2.58119e+25 
0.166527 2.57325e+25 
0.16606 2.56533e+25 
0.165594 2.55741e+25 
0.165128 2.54949e+25 
0.164661 2.54159e+25 
0.164196 2.53369e+25 
0.16373 2.52579e+25 
0.163264 2.51791e+25 
0.162799 2.51003e+25 
0.162334 2.50216e+25 
0.161869 2.49429e+25 
0.161404 2.48643e+25 
0.16094 2.47858e+25 
0.160475 2.47074e+25 
0.160011 2.4629e+25 
0.159547 2.45507e+25 
0.159083 2.44724e+25 
0.15862 2.43943e+25 
0.158156 2.43162e+25 
0.157693 2.42381e+25 
0.15723 2.41602e+25 
0.156767 2.40823e+25 
0.156304 2.40045e+25 
0.155842 2.39267e+25 
0.15538 2.3849e+25 
0.154917 2.37714e+25 
0.154455 2.36938e+25 
0.153994 2.36164e+25 
0.153532 2.35389e+25 
0.153071 2.34616e+25 
0.152609 2.33843e+25 
0.152148 2.33071e+25 
0.151687 2.323e+25 
0.151227 2.31529e+25 
0.150766 2.30759e+25 
0.150306 2.29989e+25 
0.149846 2.29221e+25 
0.149386 2.28453e+25 
0.148926 2.27685e+25 
0.148467 2.26919e+25 
0.148007 2.26153e+25 
0.147548 2.25388e+25 
0.147089 2.24623e+25 
0.14663 2.23859e+25 
0.146172 2.23096e+25 
0.145713 2.22333e+25 
0.145255 2.21571e+25 
0.144797 2.2081e+25 
0.144339 2.20049e+25 
0.143881 2.1929e+25 
0.143423 2.1853e+25 
0.142966 2.17772e+25 
0.142509 2.17014e+25 
0.142052 2.16257e+25 
0.141595 2.155e+25 
0.141138 2.14745e+25 
0.140682 2.13989e+25 
0.140226 2.13235e+25 
0.13977 2.12481e+25 
0.139314 2.11728e+25 
0.138858 2.10976e+25 
0.138402 2.10224e+25 
0.137947 2.09473e+25 
0.137492 2.08722e+25 
0.137037 2.07972e+25 
0.136582 2.07223e+25 
0.136127 2.06475e+25 
0.135673 2.05727e+25 
0.135219 2.0498e+25 
0.134765 2.04234e+25 
0.134311 2.03488e+25 
0.133857 2.02743e+25 
0.133403 2.01998e+25 
0.13295 2.01255e+25 
0.132497 2.00512e+25 
0.132044 1.99769e+25 
0.131591 1.99027e+25 
0.131138 1.98286e+25 
0.130686 1.97546e+25 
0.130234 1.96806e+25 
0.129782 1.96067e+25 
0.12933 1.95329e+25 
0.128878 1.94591e+25 
0.128426 1.93854e+25 
0.127975 1.93118e+25 
0.127524 1.92382e+25 
0.127073 1.91647e+25 
0.126622 1.90912e+25 
0.126171 1.90178e+25 
0.125721 1.89445e+25 
0.125271 1.88713e+25 
0.124821 1.87981e+25 
0.124371 1.8725e+25 
0.123921 1.8652e+25 
0.123471 1.8579e+25 
0.123022 1.85061e+25 
0.122573 1.84332e+25 
0.122124 1.83604e+25 
0.121675 1.82877e+25 
0.121226 1.82151e+25 
0.120778 1.81425e+25 
0.120329 1.807e+25 
0.119881 1.79975e+25 
0.119433 1.79251e+25 
0.118986 1.78528e+25 
0.118538 1.77805e+25 
0.118091 1.77084e+25 
0.117643 1.76362e+25 
0.117196 1.75642e+25 
0.116749 1.74922e+25 
0.116303 1.74202e+25 
0.115856 1.73484e+25 
0.11541 1.72766e+25 
0.114964 1.72049e+25 
0.114518 1.71332e+25 
0.114072 1.70616e+25 
0.113626 1.699e+25 
0.113181 1.69186e+25 
0.112735 1.68472e+25 
0.11229 1.67758e+25 
0.111845 1.67046e+25 
0.111401 1.66333e+25 
0.110956 1.65622e+25 
0.110512 1.64911e+25 
0.110068 1.64201e+25 
0.109624 1.63491e+25 
0.10918 1.62783e+25 
0.108736 1.62074e+25 
0.108293 1.61367e+25 
0.107849 1.6066e+25 
0.107406 1.59954e+25 
0.106963 1.59248e+25 
0.10652 1.58543e+25 
0.106078 1.57839e+25 
0.105635 1.57135e+25 
0.105193 1.56432e+25 
0.104751 1.5573e+25 
0.104309 1.55028e+25 
0.103867 1.54327e+25 
0.103426 1.53626e+25 
0.102984 1.52927e+25 
0.102543 1.52227e+25 
0.102102 1.51529e+25 
0.101661 1.50831e+25 
0.101221 1.50134e+25 
0.10078 1.49437e+25 
0.10034 1.48741e+25 
0.0998998 1.48046e+25 
0.0994598 1.47351e+25 
0.09902 1.46657e+25 
0.0985804 1.45964e+25 
0.098141 1.45271e+25 
0.0977017 1.44579e+25 
0.0972626 1.43887e+25 
0.0968237 1.43197e+25 
0.096385 1.42506e+25 
0.0959464 1.41817e+25 
0.0955081 1.41128e+25 
0.0950699 1.4044e+25 
0.0946318 1.39752e+25 
0.094194 1.39065e+25 
0.0937563 1.38379e+25 
0.0933188 1.37693e+25 
0.0928815 1.37008e+25 
0.0924443 1.36323e+25 
0.0920073 1.35639e+25 
0.0915705 1.34956e+25 
0.0911339 1.34274e+25 
0.0906975 1.33592e+25 
0.0902612 1.3291e+25 
0.0898251 1.3223e+25 
0.0893891 1.3155e+25 
0.0889534 1.3087e+25 
0.0885178 1.30192e+25 
0.0880824 1.29513e+25 
0.0876472 1.28836e+25 
0.0872121 1.28159e+25 
0.0867772 1.27483e+25 
0.0863425 1.26807e+25 
0.085908 1.26132e+25 
0.0854736 1.25458e+25 
0.0850394 1.24784e+25 
0.0846054 1.24111e+25 
0.0841716 1.23439e+25 
0.0837379 1.22767e+25 
0.0833044 1.22096e+25 
0.0828711 1.21425e+25 
0.0824379 1.20755e+25 
0.082005 1.20086e+25 
0.0815722 1.19417e+25 
0.0811395 1.18749e+25 
0.0807071 1.18081e+25 
0.0802748 1.17415e+25 
0.0798427 1.16748e+25 
0.0794107 1.16083e+25 
0.078979 1.15418e+25 
0.0785474 1.14754e+25 
0.078116 1.1409e+25 
0.0776847 1.13427e+25 
0.0772536 1.12764e+25 
0.0768227 1.12103e+25 
0.076392 1.11441e+25 
0.0759615 1.10781e+25 
0.0755311 1.10121e+25 
0.0751009 1.09461e+25 
0.0746708 1.08803e+25 
0.074241 1.08145e+25 
0.0738113 1.07487e+25 
0.0733817 1.0683e+25 
0.0729524 1.06174e+25 
0.0725232 1.05518e+25 
0.0720942 1.04863e+25 
0.0716654 1.04209e+25 
0.0712367 1.03555e+25 
0.0708082 1.02902e+25 
0.0703799 1.0225e+25 
0.0699517 1.01598e+25 
0.0695237 1.00946e+25 
0.0690959 1.00296e+25 
0.0686683 9.96456e+24 
0.0682408 9.89962e+24 
0.0678135 9.83474e+24 
0.0673864 9.76991e+24 
0.0669594 9.70515e+24 
0.0665327 9.64045e+24 
0.066106 9.57581e+24 
0.0656796 9.51124e+24 
0.0652533 9.44672e+24 
0.0648272 9.38227e+24 
0.0644013 9.31788e+24 
0.0639755 9.25354e+24 
0.06355 9.18927e+24 
0.0631245 9.12507e+24 
0.0626993 9.06092e+24 
0.0622742 8.99683e+24 
0.0618493 8.9328e+24 
0.0614246 8.86884e+24 
0.061 8.80493e+24 
0.0605756 8.74109e+24 
0.0601514 8.67731e+24 
0.0597273 8.61359e+24 
0.0593034 8.54993e+24 
0.0588797 8.48633e+24 
0.0584561 8.42279e+24 
0.0580327 8.35931e+24 
0.0576095 8.29589e+24 
0.0571865 8.23254e+24 
0.0567636 8.16924e+24 
0.0563409 8.106e+24 
0.0559184 8.04283e+24 
0.055496 7.97971e+24 
0.0550738 7.91666e+24 
0.0546518 7.85366e+24 
0.0542299 7.79073e+24 
0.0538082 7.72786e+24 
0.0533867 7.66505e+24 
0.0529653 7.60229e+24 
0.0525442 7.5396e+24 
0.0521231 7.47697e+24 
0.0517023 7.4144e+24 
0.0512816 7.35188e+24 
0.0508611 7.28943e+24 
0.0504408 7.22704e+24 
0.0500206 7.16471e+24 
0.0496006 7.10244e+24 
0.0491807 7.04023e+24 
0.0487611 6.97808e+24 
0.0483416 6.91598e+24 
0.0479222 6.85395e+24 
0.047503 6.79198e+24 
0.047084 6.73007e+24 
0.0466652 6.66822e+24 
0.0462465 6.60642e+24 
0.045828 6.54469e+24 
0.0454097 6.48302e+24 
0.0449916 6.4214e+24 
0.0445736 6.35985e+24 
0.0441557 6.29835e+24 
0.0437381 6.23692e+24 
0.0433206 6.17554e+24 
0.0429032 6.11423e+24 
0.0424861 6.05297e+24 
0.0420691 5.99177e+24 
0.0416523 5.93064e+24 
0.0412356 5.86956e+24 
0.0408191 5.80854e+24 
0.0404028 5.74758e+24 
0.0399866 5.68668e+24 
0.0395706 5.62584e+24 
0.0391548 5.56505e+24 
0.0387391 5.50433e+24 
0.0383236 5.44366e+24 
0.0379083 5.38306e+24 
0.0374931 5.32251e+24 
0.0370781 5.26203e+24 
0.0366633 5.2016e+24 
0.0362486 5.14123e+24 
0.0358341 5.08092e+24 
0.0354198 5.02067e+24 
0.0350056 4.96047e+24 
0.0345916 4.90034e+24 
0.0341778 4.84026e+24 
0.0337641 4.78025e+24 
0.0333506 4.72029e+24 
0.0329373 4.66039e+24 
0.0325241 4.60055e+24 
0.0321111 4.54076e+24 
0.0316983 4.48104e+24 
0.0312856 4.42137e+24 
0.0308731 4.36177e+24 
0.0304607 4.30222e+24 
0.0300485 4.24273e+24 
0.0296365 4.1833e+24 
0.0292247 4.12392e+24 
0.028813 4.06461e+24 
0.0284014 4.00535e+24 
0.0279901 3.94615e+24 
0.0275789 3.88701e+24 
0.0271679 3.82793e+24 
0.026757 3.7689e+24 
0.0263463 3.70994e+24 
0.0259357 3.65103e+24 
0.0255254 3.59218e+24 
0.0251152 3.53339e+24 
0.0247051 3.47465e+24 
0.0242952 3.41597e+24 
0.0238855 3.35736e+24 
0.023476 3.29879e+24 
0.0230666 3.24029e+24 
0.0226573 3.18185e+24 
0.0222483 3.12346e+24 
0.0218394 3.06513e+24 
0.0214306 3.00685e+24 
0.0210221 2.94864e+24 
0.0206137 2.89048e+24 
0.0202054 2.83238e+24 
0.0197973 2.77434e+24 
0.0193894 2.71636e+24 
0.0189817 2.65843e+24 
0.0185741 2.60056e+24 
0.0181666 2.54275e+24 
0.0177594 2.48499e+24 
0.0173523 2.42729e+24 
0.0169453 2.36965e+24 
0.0165386 2.31207e+24 
0.0161319 2.25454e+24 
0.0157255 2.19707e+24 
0.0153192 2.13966e+24 
0.0149131 2.08231e+24 
0.0145071 2.02501e+24 
0.0141013 1.96777e+24 
0.0136957 1.91058e+24 
0.0132902 1.85346e+24 
0.0128849 1.79639e+24 
0.0124797 1.73938e+24 
0.0120747 1.68242e+24 
0.0116699 1.62552e+24 
0.0112652 1.56868e+24 
0.0108607 1.51189e+24 
0.0104564 1.45516e+24 
0.0100522 1.39849e+24 
0.00964817 1.34187e+24 
0.00924431 1.28531e+24 
0.00884061 1.22881e+24 
0.00843707 1.17237e+24 
